timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2026-07-15 15:20:00,65415.99,65415.99,65294.0,65329.54,43.43624,1784129099999,2838165.26392290,13453,19.93684000,1302601.94131270,0
2026-07-15 15:25:00,65329.55,65436.0,65313.33,65405.71,86.10617,1784129399999,5629688.27488980,13897,47.75796000,3122184.64776100,0
2026-07-15 15:30:00,65405.7,65528.5,65338.0,65458.0,169.52557,1784129699999,11091328.47978400,16638,74.45728000,4874190.61386700,0
2026-07-15 15:35:00,65458.0,65565.0,65435.34,65526.45,137.0236,1784129999999,8973778.03689750,17440,48.42804000,3172065.16251370,0
2026-07-15 15:40:00,65526.44,65537.57,65462.1,65488.0,61.78571,1784130299999,4046566.42873130,12628,28.87495000,1890958.30167660,0
2026-07-15 15:45:00,65487.99,65511.99,65438.0,65502.56,61.76408,1784130599999,4043021.56137880,11753,38.75740000,2536893.44197220,0
2026-07-15 15:50:00,65502.56,65600.0,65400.0,65414.3,215.05781,1784130899999,14077859.13729130,19724,72.02240000,4716948.55078450,0
2026-07-15 15:55:00,65414.3,65436.0,65369.87,65427.61,137.76684,1784131199999,9009297.42924120,12101,82.72121000,5409269.08858680,0
2026-07-15 16:00:00,65427.6,65470.0,65250.0,65303.12,133.87485,1784131499999,8748959.36863200,19157,39.76991000,2598079.40370370,0
2026-07-15 16:05:00,65303.12,65320.0,65167.02,65184.0,95.20281,1784131799999,6208683.10182410,20747,39.09785000,2549604.08745270,0
2026-07-15 16:10:00,65183.99,65189.15,65048.09,65089.22,181.89419,1784132099999,11842213.09610590,15677,61.10689000,3978848.95553030,0
2026-07-15 16:15:00,65089.22,65185.91,65089.22,65156.53,76.40495,1784132399999,4978521.51068480,10085,49.45699000,3222388.62226010,0
2026-07-15 16:20:00,65156.53,65170.0,65040.29,65128.0,132.95754,1784132699999,8657902.48845630,15189,69.74554000,4541995.38765630,0
2026-07-15 16:25:00,65128.0,65168.27,65100.02,65166.22,69.27906,1784132999999,4512701.52059270,9452,42.48427000,2767113.33613630,0
2026-07-15 16:30:00,65166.22,65182.91,64990.0,64990.01,113.85691,1784133299999,7409736.93615970,13652,19.35693000,1260123.11164400,0
2026-07-15 16:35:00,64990.01,64990.01,64784.83,64854.82,202.78794,1784133599999,13152879.18103630,27255,120.76803000,7832798.36585430,0
2026-07-15 16:40:00,64854.82,64940.33,64810.08,64940.33,33.68236,1784133899999,2185230.23407030,10292,19.12746000,1241035.98708010,0
2026-07-15 16:45:00,64940.33,65077.84,64930.04,65033.28,137.93272,1784134199999,8968539.44012790,14956,87.25111000,5672791.98201070,0
2026-07-15 16:50:00,65033.28,65105.0,65012.51,65070.01,151.59577,1784134499999,9865173.28816390,8469,81.10818000,5277650.62292530,0
2026-07-15 16:55:00,65070.0,65136.08,65015.15,65120.79,93.72755,1784134799999,6099928.28315090,9051,59.67422000,3883768.46051540,0
2026-07-15 17:00:00,65120.8,65160.0,65074.01,65108.0,48.12358,1784135099999,3134163.34570640,9718,24.12727000,1571229.03182070,0
2026-07-15 17:05:00,65108.0,65136.0,65081.3,65130.14,47.67877,1784135399999,3104495.63668500,8450,23.26521000,1514891.21486020,0
2026-07-15 17:10:00,65130.14,65130.14,65015.24,65030.03,119.60769,1784135699999,7785109.51334230,8640,19.44267000,1265177.84286310,0
2026-07-15 17:15:00,65030.03,65055.38,64980.02,65005.29,98.31098,1784135999999,6392629.35225450,10370,43.51298000,2829851.80104510,0
2026-07-15 17:20:00,65005.28,65067.97,65005.28,65063.51,20.1914,1784136299999,1313330.97446740,5607,10.37923000,675111.66422740,0
2026-07-15 17:25:00,65063.51,65076.44,64991.18,65045.69,134.15289,1784136599999,8721726.05193980,8461,71.07659000,4620791.66178420,0
2026-07-15 17:30:00,65045.7,65085.76,65010.08,65012.7,85.39618,1784136899999,5555409.26898190,7457,52.39628000,3408941.58644030,0
2026-07-15 17:35:00,65012.69,65090.0,64972.95,65067.76,187.97187,1784137199999,12223046.01548700,9027,103.61416000,6736199.91167520,0
2026-07-15 17:40:00,65067.77,65120.0,65000.0,65042.14,71.95163,1784137499999,4680485.98875350,9302,35.00790000,2277195.43218530,0
2026-07-15 17:45:00,65042.13,65194.72,64980.89,65008.54,168.51327,1784137799999,10966965.01379250,16236,72.76552000,4735182.61149970,0
2026-07-15 17:50:00,65008.54,65093.76,65002.67,65041.83,64.63883,1784138099999,4204436.94421640,13689,26.90837000,1750170.78501120,0
2026-07-15 17:55:00,65041.84,65083.53,65020.0,65056.1,73.16003,1784138399999,4758844.39548980,7273,53.10807000,3454372.30738490,0
2026-07-15 18:00:00,65056.1,65085.21,64986.55,64990.08,345.12208,1784138699999,22439418.38236590,10007,138.62113000,9011174.99884560,0
2026-07-15 18:05:00,64990.08,65034.5,64965.24,65034.49,44.45216,1784138999999,2889368.66516510,6709,19.91054000,1294178.32439000,0
2026-07-15 18:10:00,65034.5,65143.57,65034.49,65126.55,34.32735,1784139299999,2234645.42628100,7915,19.79623000,1288550.90678090,0
2026-07-15 18:15:00,65126.56,65126.56,65058.0,65089.2,24.63026,1784139599999,1603140.88781670,8130,10.40469000,677182.91016460,0
2026-07-15 18:20:00,65089.2,65123.11,65084.0,65102.01,18.07137,1784139899999,1176513.43334580,4971,6.77568000,441128.13659220,0
2026-07-15 18:25:00,65102.01,65102.01,64999.99,65058.06,363.97597,1784140199999,23668260.38325530,10231,189.54637000,12323221.31027500,0
2026-07-15 18:30:00,65058.07,65114.0,65056.0,65090.0,26.68572,1784140499999,1736970.19086160,5339,15.54688000,1011928.57841700,0
2026-07-15 18:35:00,65090.01,65090.01,65035.69,65035.69,46.18498,1784140799999,3004863.96146180,5852,23.31705000,1516993.68638760,0
2026-07-15 18:40:00,65035.69,65038.0,64971.36,64975.02,32.96198,1784141099999,2142556.36765640,4238,6.25267000,406381.16048630,0
2026-07-15 18:45:00,64975.01,65014.0,64946.0,65013.54,69.00077,1784141399999,4483677.23166230,9409,29.41836000,1911548.50568360,0
2026-07-15 18:50:00,65013.55,65016.23,64901.02,64914.41,37.14136,1784141699999,2412181.97734130,7471,10.56752000,686234.06553110,0
2026-07-15 18:55:00,64914.4,64931.83,64847.42,64860.0,34.30131,1784141999999,2225735.64487990,6786,10.69960000,694278.84817330,0
2026-07-15 19:00:00,64860.0,64950.26,64855.5,64945.89,23.70795,1784142299999,1538603.51664580,6145,13.26625000,860887.49361540,0
2026-07-15 19:05:00,64945.89,64945.89,64898.0,64909.51,25.6609,1784142599999,1665823.43180690,5677,11.77064000,764084.17524720,0
2026-07-15 19:10:00,64909.5,64942.18,64904.01,64936.42,31.44589,1784142899999,2041712.11514670,6056,17.89055000,1161595.99022740,0
2026-07-15 19:15:00,64936.42,64936.42,64822.0,64822.01,33.39706,1784143199999,2166407.13847050,5650,3.99352000,259010.63356990,0
2026-07-15 19:20:00,64822.01,64822.01,64738.49,64811.53,54.93806,1784143499999,3559060.50716620,12474,17.93579000,1161826.88924050,0
2026-07-15 19:25:00,64811.53,64868.88,64800.0,64858.0,13.48888,1784143799999,874485.35898420,5921,9.03880000,586002.51406930,0
2026-07-15 19:30:00,64858.01,64940.0,64858.0,64878.0,26.53585,1784144099999,1722331.62575570,12818,11.03044000,715896.79076610,0
2026-07-15 19:35:00,64877.99,64930.87,64846.0,64923.99,37.53113,1784144399999,2435868.07150630,7283,25.93566000,1683390.77677810,0
2026-07-15 19:40:00,64924.0,64988.76,64923.99,64988.76,32.5654,1784144699999,2115526.87049900,5631,25.34790000,1646553.62049410,0
2026-07-15 19:45:00,64988.75,64988.76,64911.3,64911.31,25.45109,1784144999999,1652884.01139250,5882,9.89487000,642550.53082320,0
2026-07-15 19:50:00,64911.31,64982.0,64892.88,64982.0,49.48471,1784145299999,3213464.29099640,9729,23.84746000,1548620.85371810,0
2026-07-15 19:55:00,64982.0,65000.0,64959.47,64977.34,23.76229,1784145599999,1544182.19600600,6847,11.55254000,750696.96520940,0
2026-07-15 20:00:00,64977.34,64983.28,64916.0,64960.0,18.53467,1784145899999,1203818.97228920,8330,7.24098000,470267.93183210,0
2026-07-15 20:05:00,64960.0,64988.0,64899.0,64936.08,48.3463,1784146199999,3140407.93951580,7695,16.53807000,1074242.56916880,0
2026-07-15 20:10:00,64936.08,64977.97,64936.08,64948.01,15.35307,1784146499999,997344.82032060,3114,7.79537000,506385.94477350,0
2026-07-15 20:15:00,64948.01,65012.0,64946.87,65011.99,15.0285,1784146799999,976684.97035210,4066,8.48283000,551278.18775520,0
2026-07-15 20:20:00,65011.99,65022.0,64989.99,65000.0,10.39094,1784147099999,675517.77073120,2974,3.39254000,220554.33887880,0
2026-07-15 20:25:00,65000.0,65009.92,64994.0,65009.92,11.55261,1784147399999,750930.30242750,1494,7.58007000,492716.51626710,0
2026-07-15 20:30:00,65009.91,65055.39,65009.91,65017.13,27.34993,1784147699999,1778932.34236180,4109,13.39465000,871227.00772130,0
2026-07-15 20:35:00,65017.13,65017.14,64990.87,65011.6,28.06933,1784147999999,1824557.52098890,2913,12.09452000,786191.41698820,0
2026-07-15 20:40:00,65011.59,65030.0,64998.0,64998.0,14.28419,1784148299999,928747.47021930,2706,4.33646000,281949.73956340,0
2026-07-15 20:45:00,64998.01,64998.01,64977.24,64977.24,25.68565,1784148599999,1669316.03840100,2642,3.32561000,216112.36132120,0
2026-07-15 20:50:00,64977.24,64980.14,64970.14,64979.99,9.03189,1784148899999,586851.51831630,1718,3.17459000,206269.86987210,0
2026-07-15 20:55:00,64979.99,64989.22,64968.0,64968.01,15.89265,1784149199999,1032686.39094690,2566,9.74829000,633424.36763690,0
2026-07-15 21:00:00,64968.02,65018.74,64908.0,64908.02,40.17176,1784149499999,2609441.22765990,4593,9.90862000,643425.14787370,0
2026-07-15 21:05:00,64908.02,64954.0,64908.02,64950.01,22.29755,1784149799999,1448026.29065390,3290,9.36220000,607942.25042780,0
2026-07-15 21:10:00,64950.01,64950.01,64843.74,64899.0,30.34987,1784150099999,1969243.39803700,7111,8.57832000,556527.44632490,0
2026-07-15 21:15:00,64898.99,64914.0,64888.78,64889.29,4.7552,1784150399999,308618.16349010,2775,1.39777000,90717.25000660,0
2026-07-15 21:20:00,64889.29,64926.0,64888.79,64926.0,7.09993,1784150699999,460871.85950300,2379,4.29624000,278852.49114920,0
2026-07-15 21:25:00,64925.99,64932.88,64860.52,64870.88,41.04668,1784150999999,2663658.28985370,4176,18.04933000,1170989.11914830,0
2026-07-15 21:30:00,64870.87,64880.55,64822.0,64827.2,16.07511,1784151299999,1042695.53789550,3565,4.05613000,263050.02088820,0
2026-07-15 21:35:00,64827.2,64833.02,64797.05,64797.05,21.45143,1784151599999,1390425.43404160,4127,5.18223000,335865.43923230,0
2026-07-15 21:40:00,64797.06,64830.4,64789.89,64812.01,41.55401,1784151899999,2693156.60795890,6878,28.23523000,1829859.59256590,0
2026-07-15 21:45:00,64812.0,64835.0,64799.51,64799.52,26.88467,1784152199999,1742698.09264880,3618,4.17832000,270843.11021370,0
2026-07-15 21:50:00,64799.52,64826.0,64798.65,64825.99,10.93921,1784152499999,709024.95361270,3547,6.24195000,404549.13530690,0
2026-07-15 21:55:00,64826.0,64834.31,64790.95,64834.31,26.61102,1784152799999,1724926.44815750,4341,17.28887000,1120662.40828430,0
2026-07-15 22:00:00,64834.31,64880.0,64793.08,64822.34,74.20673,1784153099999,4811408.30295250,11255,25.25557000,1637570.51520260,0
2026-07-15 22:05:00,64822.35,64846.01,64794.0,64823.14,18.12272,1784153399999,1174883.41846870,6271,8.95821000,580728.81366230,0
2026-07-15 22:10:00,64823.14,64854.87,64804.56,64804.56,14.49476,1784153699999,939665.84681590,5102,2.22912000,144520.89046700,0
2026-07-15 22:15:00,64804.56,64821.47,64772.0,64818.01,26.41498,1784153999999,1711834.06210280,4802,5.78837000,375108.31907190,0
2026-07-15 22:20:00,64818.0,64835.35,64798.0,64835.34,8.06324,1784154299999,522650.78032610,3440,3.42997000,222334.15586980,0
2026-07-15 22:25:00,64835.34,64896.66,64835.34,64896.66,10.10296,1784154599999,655396.10147440,2764,5.90808000,383307.29425370,0
2026-07-15 22:30:00,64896.66,64952.94,64896.65,64905.1,18.39334,1784154899999,1194255.27453850,5110,12.36770000,803007.00344550,0
2026-07-15 22:35:00,64905.1,64940.0,64881.04,64905.09,16.89173,1784155199999,1096442.84537650,4598,5.28623000,343125.20443330,0
2026-07-15 22:40:00,64905.1,64905.1,64859.99,64880.0,17.41971,1784155499999,1130116.67685840,3710,8.41999000,546210.40136180,0
2026-07-15 22:45:00,64879.99,64958.5,64879.99,64916.01,21.66477,1784155799999,1406810.36618870,5251,6.74101000,437609.88984180,0
2026-07-15 22:50:00,64916.0,64982.47,64886.0,64886.01,37.10947,1784156099999,2409426.25903880,4784,19.57140000,1270691.62946690,0
2026-07-15 22:55:00,64886.01,64886.01,64864.0,64866.93,12.2813,1784156399999,796727.52636550,2153,5.66631000,367570.41663460,0
2026-07-15 23:00:00,64866.93,64928.0,64866.92,64910.0,15.83204,1784156699999,1027440.87557170,4028,6.72700000,436508.72884890,0
2026-07-15 23:05:00,64910.01,64924.0,64885.99,64907.99,20.05441,1784156999999,1301546.78217180,5180,11.49081000,745685.85538560,0
2026-07-15 23:10:00,64907.99,64938.0,64907.99,64914.03,9.63923,1784157299999,625870.28065110,2907,3.42281000,222242.48536060,0
2026-07-15 23:15:00,64914.02,64934.0,64885.99,64932.13,23.78935,1784157599999,1544177.19841280,3851,15.13766000,982562.55555640,0
2026-07-15 23:20:00,64932.13,64932.14,64853.48,64859.99,15.07336,1784157899999,978300.06797790,4910,2.72093000,176573.81029280,0
2026-07-15 23:25:00,64859.99,64860.0,64843.56,64843.57,12.94303,1784158199999,839363.53780020,2909,3.01968000,195824.93188260,0
2026-07-15 23:30:00,64843.57,64862.0,64843.56,64862.0,8.78293,1784158499999,569585.70408310,2807,2.97770000,193103.86874650,0
2026-07-15 23:35:00,64861.99,64862.0,64810.0,64810.0,27.50672,1784158799999,1783354.25152350,3269,0.66188000,42919.55472410,0
2026-07-15 23:40:00,64810.0,64810.0,64708.0,64735.99,60.16684,1784159099999,3894768.43121310,10467,13.96250000,903870.27377860,0
2026-07-15 23:45:00,64735.99,64756.69,64691.89,64756.36,39.85274,1784159399999,2579732.60943650,6478,12.33388000,798339.60658270,0
2026-07-15 23:50:00,64756.36,64819.99,64742.46,64791.56,43.48542,1784159699999,2817383.56760660,6045,11.77880000,763018.36094880,0
2026-07-15 23:55:00,64791.56,64791.56,64753.86,64756.28,32.82023,1784159999999,2125552.69582060,4323,24.44216000,1582876.71175340,0
2026-07-16 00:00:00,64756.28,64837.82,64747.69,64818.13,32.33005,1784160299999,2094716.39049650,7342,11.59488000,751281.49061760,0
2026-07-16 00:05:00,64818.13,64841.8,64767.31,64841.8,130.53065,1784160599999,8459927.96221810,8215,70.12077000,4544251.09436700,0
2026-07-16 00:10:00,64841.8,64845.5,64798.49,64823.99,148.42746,1784160899999,9620256.83222670,12449,25.54725000,1655735.18129090,0
2026-07-16 00:15:00,64823.99,64842.51,64725.01,64725.01,41.94566,1784161199999,2717042.11113710,9239,7.40257000,479518.61054410,0
2026-07-16 00:20:00,64725.01,64725.01,64641.45,64641.47,63.13204,1784161499999,4084065.94486100,15575,17.86846000,1155971.91667920,0
2026-07-16 00:25:00,64641.46,64661.04,64565.98,64565.98,60.17833,1784161799999,3887981.05224740,12721,17.80686000,1150467.80991990,0
2026-07-16 00:30:00,64565.99,64600.0,64553.44,64598.82,45.93994,1784162099999,2966626.23874560,9592,19.03373000,1229081.32567550,0
2026-07-16 00:35:00,64598.82,64598.83,64506.02,64514.01,66.16092,1784162399999,4270638.96970720,10563,16.33305000,1054087.89792140,0
2026-07-16 00:40:00,64514.0,64531.74,64500.0,64519.99,57.0731,1784162699999,3681674.91750520,7041,10.62783000,685606.19871270,0
2026-07-16 00:45:00,64520.0,64584.89,64512.84,64584.89,33.42537,1784162999999,2157718.74744970,7397,21.34024000,1377680.97965590,0
2026-07-16 00:50:00,64584.89,64650.0,64570.01,64617.03,23.36886,1784163299999,1509867.50765130,7166,10.20460000,659264.02129930,0
2026-07-16 00:55:00,64617.03,64617.03,64579.44,64584.07,59.69386,1784163599999,3855915.76535940,6912,39.87022000,2575427.30952030,0
2026-07-16 01:00:00,64584.07,64610.0,64555.01,64609.99,24.10946,1784163899999,1557216.40904010,8028,9.48283000,612460.26568540,0
2026-07-16 01:05:00,64609.99,64658.0,64609.99,64637.21,24.5534,1784164199999,1587114.51591010,6026,10.97165000,709203.44372250,0
2026-07-16 01:10:00,64637.21,64644.0,64586.0,64604.01,21.99826,1784164499999,1421457.50326020,6824,8.02626000,518619.05441400,0
2026-07-16 01:15:00,64604.01,64604.01,64392.01,64419.99,116.81361,1784164799999,7531686.31004030,16740,28.20418000,1817813.63239610,0
2026-07-16 01:20:00,64420.0,64510.0,64396.11,64506.34,66.66088,1784165099999,4296487.96611710,8774,20.32905000,1310415.49655290,0
2026-07-16 01:25:00,64506.34,64597.92,64506.33,64559.25,22.67653,1784165399999,1464076.93156800,6078,11.73884000,757774.61286170,0
2026-07-16 01:30:00,64559.26,64626.23,64559.25,64626.22,14.69631,1784165699999,949306.05507160,5461,5.78412000,373599.77214720,0
2026-07-16 01:35:00,64626.22,64680.6,64626.22,64680.58,17.72852,1784165999999,1146283.59848630,6429,7.89510000,510462.07548510,0
2026-07-16 01:40:00,64680.59,64730.0,64602.79,64612.0,26.20985,1784166299999,1694851.67474100,8371,7.87856000,509440.34303980,0
2026-07-16 01:45:00,64612.0,64785.71,64599.99,64785.71,62.9204,1784166599999,4070400.83730150,7545,39.39143000,2549230.43340500,0
2026-07-16 01:50:00,64785.71,64830.0,64756.77,64767.93,48.36622,1784166899999,3133205.10209330,8861,31.58142000,2045698.16055290,0
2026-07-16 01:55:00,64767.93,64778.0,64725.31,64730.01,16.14314,1784167199999,1045221.85533390,4612,3.62330000,234558.49898780,0
2026-07-16 02:00:00,64730.0,64735.09,64680.46,64682.68,20.33716,1784167499999,1316087.64701100,7736,5.40852000,350012.04221680,0
2026-07-16 02:05:00,64682.68,64704.85,64660.83,64678.01,22.00643,1784167799999,1423532.18470900,5316,12.72157000,822927.36678290,0
2026-07-16 02:10:00,64678.0,64678.01,64636.36,64655.99,10.36402,1784168099999,670115.66321890,3788,2.28441000,147704.21655840,0
2026-07-16 02:15:00,64655.99,64680.04,64602.49,64680.04,22.84473,1784168399999,1476694.20747870,8360,6.54602000,423142.94167190,0
2026-07-16 02:20:00,64680.04,64683.57,64594.22,64671.99,27.28504,1784168699999,1763583.13165400,9473,10.47798000,677135.14188030,0
2026-07-16 02:25:00,64671.99,64689.3,64652.0,64669.99,17.3279,1784168999999,1120564.79282390,5720,3.38382000,218819.74229230,0
2026-07-16 02:30:00,64670.0,64672.0,64610.0,64617.68,25.12669,1784169299999,1623914.83295420,7719,8.65677000,559425.91079640,0
2026-07-16 02:35:00,64617.68,64687.11,64595.51,64595.51,61.96976,1784169599999,4005276.39220240,8417,8.60100000,555963.53124080,0
2026-07-16 02:40:00,64595.51,64625.96,64580.63,64592.0,55.96654,1784169899999,3615722.78246520,7430,39.27149000,2537246.86943780,0
2026-07-16 02:45:00,64592.0,64644.01,64591.99,64614.41,24.35967,1784170199999,1574054.54995620,7342,8.95006000,578321.80892380,0
2026-07-16 02:50:00,64614.42,64620.0,64574.02,64612.12,21.99144,1784170499999,1420490.08663980,5347,5.84254000,377409.19141620,0
2026-07-16 02:55:00,64612.12,64664.75,64612.12,64642.01,17.91161,1784170799999,1157859.53768630,4821,7.86674000,508503.81887270,0
2026-07-16 03:00:00,64642.0,64658.0,64612.0,64612.0,17.87562,1784171099999,1155461.27377840,4748,5.18146000,334909.17442300,0
2026-07-16 03:05:00,64612.01,64641.48,64602.0,64641.47,13.6169,1784171399999,879858.84190370,4421,8.91707000,576171.05693240,0
2026-07-16 03:10:00,64641.47,64718.43,64641.47,64700.87,21.18381,1784171699999,1370536.50198180,6519,11.95094000,773137.64977820,0
2026-07-16 03:15:00,64700.86,64700.87,64586.71,64600.01,22.57186,1784171999999,1459046.79365670,6719,6.21345000,401621.02672170,0
2026-07-16 03:20:00,64600.01,64642.0,64600.01,64622.76,23.01561,1784172299999,1487604.91902560,4198,11.06877000,715417.06390440,0
2026-07-16 03:25:00,64622.76,64696.0,64622.76,64686.0,27.72961,1784172599999,1793168.24574320,6780,13.10705000,847506.17130820,0
2026-07-16 03:30:00,64686.0,64727.97,64674.14,64722.79,18.12832,1784172899999,1173066.38605330,4540,12.72505000,823460.30406980,0
2026-07-16 03:35:00,64722.78,64745.55,64681.53,64686.0,17.11102,1784173199999,1107235.62875320,6000,4.54846000,294328.37764200,0
2026-07-16 03:40:00,64686.01,64696.0,64660.36,64666.88,11.88466,1784173499999,768674.58708190,3596,3.57089000,230932.99798190,0
2026-07-16 03:45:00,64666.87,64666.88,64555.0,64557.61,26.24471,1784173799999,1695785.77799930,7965,2.60170000,168076.37959570,0
2026-07-16 03:50:00,64557.61,64617.38,64555.96,64615.36,14.00621,1784174099999,904512.49825940,4453,8.44464000,545346.22320830,0
2026-07-16 03:55:00,64615.36,64619.96,64610.19,64619.95,7.68055,1784174399999,496265.20623900,2580,2.80401000,181174.68552670,0
2026-07-16 04:00:00,64619.96,64642.0,64614.83,64617.99,13.97433,1784174699999,903147.97954290,4592,6.35208000,410514.85342870,0
2026-07-16 04:05:00,64618.0,64622.0,64589.03,64589.04,16.58909,1784174999999,1071851.45017150,3299,2.61315000,168858.91871220,0
